,_id,ID,Name,global_id,Photo,AdmArea,District,DepartmentalAffiliation,Address,Capacity,ObjectOperOrgName,ObjectOperOrgPhone,Longitude_WGS84,Latitude_WGS84,geoData,geodata_center
41,624b10b84174701856b96e1d,45,Велосипедная парковка № 37019 «Школа № 267»,2757816,6ac485f9-4166-4899-a82c-7e34307f18bd,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Бестужевых, дом 23",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.609641,55.871956,"{'coordinates': [37.609641, 55.871956], 'type': 'Point'}","{'coordinates': [37.609641, 55.871956], 'type': 'Point'}"
42,624b10b84174701856b96e1e,46,Велосипедная парковка № 37084 «Школа № 1413»,2757817,8a088406-2295-4284-a90b-cf0628f7860f,Северо-Восточный административный округ,район Бибирево,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Белозерская улица, дом 15",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.617197,55.896850,"{'coordinates': [37.617197, 55.89685], 'type': 'Point'}","{'coordinates': [37.617197, 55.89685], 'type': 'Point'}"
43,624b10b84174701856b96e1f,47,Велосипедная парковка № 37134 «Гимназия № 1554»,2757818,fe0102a6-81b8-4135-addc-810f6e49d866,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Бестужевых, дом 10А",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.606508,55.869281,"{'coordinates': [37.606508, 55.869281], 'type': 'Point'}","{'coordinates': [37.606508, 55.869281], 'type': 'Point'}"
44,624b10b84174701856b96e20,48,Велосипедная парковка № 37141 «Государственная столичная гимназия»,2757819,536c4b6f-fab1-417a-a05f-a5bd6d5e7037,Северо-Восточный административный округ,район Бибирево,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Белозерская улица, дом 12",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.616369,55.895965,"{'coordinates': [37.616369, 55.895965], 'type': 'Point'}","{'coordinates': [37.616369, 55.895965], 'type': 'Point'}"
45,624b10b84174701856b96e21,49,Велосипедная парковка № 37057 «Школа № 761»,2757820,66d0f64e-edd3-4cdf-8b08-596a6ee6aafa,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Бестужевых, дом 1",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.597187,55.868904,"{'coordinates': [37.597187, 55.868904], 'type': 'Point'}","{'coordinates': [37.597187, 55.868904], 'type': 'Point'}"
46,624b10b94174701856b96e75,418,Велосипедная парковка № 37015 «Школа № 258»,2757947,cc573bf6-76b2-497b-ac45-e1b828acee3b,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Северный бульвар, дом 4А",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.609975,55.865559,"{'coordinates': [37.609975, 55.865559], 'type': 'Point'}","{'coordinates': [37.609975, 55.865559], 'type': 'Point'}"
47,624b10b94174701856b96e76,414,Велосипедная парковка № 37016 «Школа № 259»,2757948,2f72eeb2-7192-4fe3-abe5-44b8785e16cb,Северо-Восточный административный округ,район Марьина Роща,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Двинцев, дом 10",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.600278,55.795117,"{'coordinates': [37.600278, 55.795117], 'type': 'Point'}","{'coordinates': [37.600278, 55.795117], 'type': 'Point'}"
48,624b10b94174701856b96e7d,332,Велосипедная парковка № 37020 «Школа № 289»,2757957,5068424b-3680-43af-b569-efd15148428e,Северо-Восточный административный округ,район Южное Медведково,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Ясный проезд, дом 10, корпус 3",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.629370,55.876083,"{'coordinates': [37.62937, 55.876083], 'type': 'Point'}","{'coordinates': [37.62937, 55.876083], 'type': 'Point'}"
49,624b10b94174701856b96e7e,121,Велосипедная парковка № 37025 «Школа № 299»,2757958,dd4f7f93-573e-47be-9b38-24da1f6156a2,Северо-Восточный административный округ,Бабушкинский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Ленская улица, дом 24",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.660341,55.868190,"{'coordinates': [37.660341, 55.86819], 'type': 'Point'}","{'coordinates': [37.660341, 55.86819], 'type': 'Point'}"
50,624b10b94174701856b96e7f,113,Велосипедная парковка № 37027 «Школа № 302»,2757959,a029c4e9-8eb9-4370-b177-8c4b3f81d55d,Северо-Восточный административный округ,Алтуфьевский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Инженерная улица, дом 16",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.579893,55.880033,"{'coordinates': [37.579893, 55.880033], 'type': 'Point'}","{'coordinates': [37.579893, 55.880033], 'type': 'Point'}"
51,624b10b94174701856b96e80,119,Велосипедная парковка № 37028 «Школа № 304»,2757960,75f6d7fa-1664-4bff-8faf-59bed273ae85,Северо-Восточный административный округ,Останкинский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Кондратюка, дом 5",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.634014,55.818398,"{'coordinates': [37.634014, 55.818398], 'type': 'Point'}","{'coordinates': [37.634014, 55.818398], 'type': 'Point'}"
52,624b10b94174701856b96e81,112,Велосипедная парковка № 37029 «Школа № 305»,2757961,b57c22e6-d299-49ea-b850-c847fd08f9de,Северо-Восточный административный округ,Алтуфьевский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Путевой проезд, дом 10А",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.580132,55.875446,"{'coordinates': [37.580132, 55.875446], 'type': 'Point'}","{'coordinates': [37.580132, 55.875446], 'type': 'Point'}"
53,624b10b94174701856b96e82,101,Велосипедная парковка № 37034 «Школа № 308»,2757962,29370ccb-f222-4c06-8e43-4a96577bf09b,Северо-Восточный административный округ,Алексеевский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Новоалексеевская улица, дом 6",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.642371,55.807141,"{'coordinates': [37.642371, 55.807141], 'type': 'Point'}","{'coordinates': [37.642371, 55.807141], 'type': 'Point'}"
54,624b10b94174701856b96e89,428,Велосипедная парковка № 37050 «Школа № 752»,2757972,f643bf72-d2d8-4bab-a2c4-31194b7846f3,Северо-Восточный административный округ,Ярославский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Ярославское шоссе, дом 8, корпус 7",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.688456,55.851475,"{'coordinates': [37.688456, 55.851475], 'type': 'Point'}","{'coordinates': [37.688456, 55.851475], 'type': 'Point'}"
55,624b10b94174701856b96e8a,124,Велосипедная парковка № 37054 «Школа № 757»,2757973,681e0535-6e78-4e02-9e07-b4df87dc2053,Северо-Восточный административный округ,Бабушкинский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Менжинского, дом 30",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.670198,55.870579,"{'coordinates': [37.670198, 55.870579], 'type': 'Point'}","{'coordinates': [37.670198, 55.870579], 'type': 'Point'}"
56,624b10b94174701856b96e8b,90,Велосипедная парковка № 37059 «Школа № 763»,2757975,8b5ab58a-2126-4f33-9982-95b879d31146,Северо-Восточный административный округ,Лосиноостровский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Стартовая улица, дом 27, корпус 3",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.694898,55.884149,"{'coordinates': [37.694898, 55.884149], 'type': 'Point'}","{'coordinates': [37.694898, 55.884149], 'type': 'Point'}"
57,624b10b94174701856b96e91,425,Велосипедная парковка № 37063 «Школа № 954»,2757985,51be4266-7032-45a0-b5a7-64beb4ae405a,Северо-Восточный административный округ,район Бибирево,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Корнейчука, дом 37А",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.636029,55.895300,"{'coordinates': [37.636029, 55.8953], 'type': 'Point'}","{'coordinates': [37.636029, 55.8953], 'type': 'Point'}"
58,624b10b94174701856b96e92,427,Велосипедная парковка № 37064 «Школа № 956»,2757986,548e13d7-4df9-4966-b367-98b1e2f57894,Северо-Восточный административный округ,район Южное Медведково,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Заповедная улица, дом 22",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.642945,55.867514,"{'coordinates': [37.642945, 55.867514], 'type': 'Point'}","{'coordinates': [37.642945, 55.867514], 'type': 'Point'}"
59,624b10b94174701856b96e93,184,Велосипедная парковка № 37067 «Школа № 961»,2757987,dee54402-604e-4c05-a7e4-85bdcd972a23,Северо-Восточный административный округ,Алтуфьевский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Бибиревская улица, дом 5",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.593928,55.881088,"{'coordinates': [37.593928, 55.881088], 'type': 'Point'}","{'coordinates': [37.593928, 55.881088], 'type': 'Point'}"
60,624b10b94174701856b96e94,417,Велосипедная парковка № 37068 «Школа № 962»,2757988,0be03732-00f9-4be8-9fef-f5bce85fd972,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Санникова, дом 3, корпус 3",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.593089,55.859861,"{'coordinates': [37.593089, 55.859861], 'type': 'Point'}","{'coordinates': [37.593089, 55.859861], 'type': 'Point'}"
61,624b10b94174701856b96e95,416,Велосипедная парковка № 37069 «Школа № 1201»,2757989,1b4091d8-1889-411e-a61c-e597c68de250,Северо-Восточный административный округ,Алексеевский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Павла Корчагина, дом 13, строение 1",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.659550,55.818640,"{'coordinates': [37.65955, 55.81864], 'type': 'Point'}","{'coordinates': [37.65955, 55.81864], 'type': 'Point'}"
62,624b10b94174701856b96e96,422,Велосипедная парковка № 37041 «Школа здоровья № 606»,2757992,391c3b10-eb0d-4d09-9916-fd61b72f3d62,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Бестужевых, дом 25Б",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.613951,55.872285,"{'coordinates': [37.613951, 55.872285], 'type': 'Point'}","{'coordinates': [37.613951, 55.872285], 'type': 'Point'}"
63,624b10b94174701856b96e97,181,Велосипедная парковка № 37042 «Школа № 655»,2757993,5826db98-cef3-45a7-a590-c872030ed723,Северо-Восточный административный округ,район Лианозово,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Новгородская улица, дом 12",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.581550,55.895000,"{'coordinates': [37.58155, 55.895], 'type': 'Point'}","{'coordinates': [37.58155, 55.895], 'type': 'Point'}"
64,624b10b94174701856b96e98,118,Велосипедная парковка № 37043 «Школа здоровья № 709»,2757994,e836d90a-5d60-4996-9719-f43872c0d7c6,Северо-Восточный административный округ,район Северный,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"9-я Северная линия, дом 1, корпус 2",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.556129,55.935553,"{'coordinates': [37.556129, 55.935553], 'type': 'Point'}","{'coordinates': [37.556129, 55.935553], 'type': 'Point'}"
65,624b10b94174701856b96ea1,329,Велосипедная парковка № 37001 «Школа № 240»,2758016,10582187-a885-4288-88ba-9cabf97c853d,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Мусоргского, дом 11А",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.622961,55.864549,"{'coordinates': [37.622961, 55.864549], 'type': 'Point'}","{'coordinates': [37.622961, 55.864549], 'type': 'Point'}"
66,624b10b94174701856b96ea2,186,Велосипедная парковка № 37012 «Школа № 255»,2758019,05946365-7803-4048-8802-56dfa418c814,Северо-Восточный административный округ,район Бибирево,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Мурановская улица, дом 8Б",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.603887,55.892807,"{'coordinates': [37.603887, 55.892807], 'type': 'Point'}","{'coordinates': [37.603887, 55.892807], 'type': 'Point'}"
67,624b10b94174701856b96ea3,185,Велосипедная парковка № 37011 «Школа № 254»,2758023,d17c0c4c-81bc-42ac-967a-f4eb4c3c301f,Северо-Восточный административный округ,район Бибирево,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Мурановская улица, дом 13А",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.598571,55.894245,"{'coordinates': [37.598571, 55.894245], 'type': 'Point'}","{'coordinates': [37.598571, 55.894245], 'type': 'Point'}"
68,624b10b94174701856b96ea4,420,Велосипедная парковка № 37073 «Школа № 1236»,2758024,4d4dd9e7-115d-4085-9ab6-8f2ea3151c7c,Северо-Восточный административный округ,Бутырский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Яблочкова, дом 10",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.582860,55.817584,"{'coordinates': [37.58286, 55.817584], 'type': 'Point'}","{'coordinates': [37.58286, 55.817584], 'type': 'Point'}"
69,624b10b94174701856b96ea5,335,Велосипедная парковка № 37077 «Школа № 1370»,2758025,89030186-6d5e-43de-9615-5d1f2657b248,Северо-Восточный административный округ,Алтуфьевский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Костромская улица, дом 14Г, строение 1",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.596338,55.884057,"{'coordinates': [37.596338, 55.884057], 'type': 'Point'}","{'coordinates': [37.596338, 55.884057], 'type': 'Point'}"
70,624b10b94174701856b96ea6,430,Велосипедная парковка № 37078 «Школа № 1374»,2758026,804d8cbe-90a7-449c-ac26-f7251465eff6,Северо-Восточный административный округ,Ярославский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Федоскинская улица, дом 4",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.704062,55.868595,"{'coordinates': [37.704062, 55.868595], 'type': 'Point'}","{'coordinates': [37.704062, 55.868595], 'type': 'Point'}"
71,624b10b94174701856b96ea7,115,Велосипедная парковка № 37079 «Школа № 1378»,2758027,18a0a099-bc26-4496-9e44-35e3c66c84d9,Северо-Восточный административный округ,район Северный,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Челобитьевское шоссе, дом 2",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.548556,55.915062,"{'coordinates': [37.548556, 55.915062], 'type': 'Point'}","{'coordinates': [37.548556, 55.915062], 'type': 'Point'}"
72,624b10b94174701856b96ea8,170,Велосипедная парковка № 37081 «Школа № 1381»,2758028,0905b89b-76fa-4a24-8afd-3f936b4fe239,Северо-Восточный административный округ,Лосиноостровский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Янтарный проезд, дом 2",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.691162,55.873159,"{'coordinates': [37.691162, 55.873159], 'type': 'Point'}","{'coordinates': [37.691162, 55.873159], 'type': 'Point'}"
73,624b10b94174701856b96ea9,424,Велосипедная парковка № 37082 «Школа № 1411»,2758029,1c0b367c-71bb-4c29-a539-0bd2797c81d3,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Северный бульвар, дом 1А",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.601213,55.866554,"{'coordinates': [37.601213, 55.866554], 'type': 'Point'}","{'coordinates': [37.601213, 55.866554], 'type': 'Point'}"
74,624b10b94174701856b96eaa,182,Велосипедная парковка № 37087 «Школа № 1416»,2758031,f1d5c0e0-c69f-4dd5-8b1a-58b64263ecb8,Северо-Восточный административный округ,район Лианозово,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Новгородская улица, дом 8",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.581654,55.893573,"{'coordinates': [37.581654, 55.893573], 'type': 'Point'}","{'coordinates': [37.581654, 55.893573], 'type': 'Point'}"
75,624b10b94174701856b96eab,114,Велосипедная парковка № 37090 «Школа № 2044»,2758032,4d1fcaab-7884-4693-ae97-31545bacbc39,Северо-Восточный административный округ,район Северный,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Дмитровское шоссе, дом 165Е, корпус 8",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.541750,55.926997,"{'coordinates': [37.54175, 55.926997], 'type': 'Point'}","{'coordinates': [37.54175, 55.926997], 'type': 'Point'}"
76,624b10b94174701856b96eac,172,Велосипедная парковка № 37092 «Школа надомного обучения № 388»,2758033,c0c9e70f-59ba-4444-967e-fe90e4446d8e,Северо-Восточный административный округ,район Бибирево,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Шенкурский проезд, дом 9",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.590443,55.893757,"{'coordinates': [37.590443, 55.893757], 'type': 'Point'}","{'coordinates': [37.590443, 55.893757], 'type': 'Point'}"
77,624b10b94174701856b96ead,105,Велосипедная парковка № 37099 «Центр образования № 951»,2758035,04c9fbc5-26e5-4a0c-804c-667314c7c04e,Северо-Восточный административный округ,район Северное Медведково,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Осташковская улица, дом 30, корпус 2",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.677292,55.891917,"{'coordinates': [37.677292, 55.891917], 'type': 'Point'}","{'coordinates': [37.677292, 55.891917], 'type': 'Point'}"
78,624b10b94174701856b96eae,175,Велосипедная парковка № 37100 «Центр образования № 953»,2758036,55e3ccf4-f707-41f8-a519-f25bbd982468,Северо-Восточный административный округ,район Бибирево,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Шенкурский проезд, дом 15",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.589248,55.896067,"{'coordinates': [37.589248, 55.896067], 'type': 'Point'}","{'coordinates': [37.589248, 55.896067], 'type': 'Point'}"
79,624b10b94174701856b96eaf,176,Велосипедная парковка № 37101 «Центр образования № 1430»,2758037,34bf7487-f619-470c-82e8-769a0adf173b,Северо-Восточный административный округ,район Лианозово,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Новгородская улица, дом 21А",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.577714,55.900665,"{'coordinates': [37.577714, 55.900665], 'type': 'Point'}","{'coordinates': [37.577714, 55.900665], 'type': 'Point'}"
80,624b10b94174701856b96eb0,122,Велосипедная парковка № 37105 «Центр образования № 1449»,2758039,25c64ea7-6994-4325-b66b-fe72b244300e,Северо-Восточный административный округ,район Лианозово,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Угличская улица, дом 6А",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.570001,55.894775,"{'coordinates': [37.570001, 55.894775], 'type': 'Point'}","{'coordinates': [37.570001, 55.894775], 'type': 'Point'}"
81,624b10b94174701856b96eb1,415,Велосипедная парковка № 37108 «Центр образования № 1464»,2758040,e50730bc-a42a-4488-9ad3-58a3e96354d4,Северо-Восточный административный округ,Алексеевский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Павла Корчагина, дом 1А",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.655906,55.812986,"{'coordinates': [37.655906, 55.812986], 'type': 'Point'}","{'coordinates': [37.655906, 55.812986], 'type': 'Point'}"
