,_id,ID,Name,global_id,Photo,AdmArea,District,DepartmentalAffiliation,Address,Capacity,ObjectOperOrgName,ObjectOperOrgPhone,Longitude_WGS84,Latitude_WGS84,geoData,geodata_center
82,624b10b94174701856b96eb2,431,Велосипедная парковка № 37109 «Центр образования № 1470»,2758041,7d847e09-497d-4fba-8750-acb9cc8e7427,Северо-Восточный административный округ,Алексеевский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Маломосковская улица, дом 7",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.644956,55.813659,"{'coordinates': [37.644956, 55.813659], 'type': 'Point'}","{'coordinates': [37.644956, 55.813659], 'type': 'Point'}"
83,624b10b94174701856b96eb3,421,Велосипедная парковка № 37111 «Центр образования № 1486»,2758042,ab259c5c-e287-40f5-96f5-2c2f0e199e0b,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Алтуфьевское шоссе, дом 12, корпус 1",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.588455,55.855079,"{'coordinates': [37.588455, 55.855079], 'type': 'Point'}","{'coordinates': [37.588455, 55.855079], 'type': 'Point'}"
84,624b10b94174701856b96eb4,116,Велосипедная парковка № 37112 «Центр образования № 1490»,2758043,c08ed2a4-4b97-462e-9113-cfa6c1a1a59b,Северо-Восточный административный округ,район Лианозово,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Псковская улица, дом 12, корпус 3",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.554749,55.903455,"{'coordinates': [37.554749, 55.903455], 'type': 'Point'}","{'coordinates': [37.554749, 55.903455], 'type': 'Point'}"
85,624b10b94174701856b96eb5,58,Велосипедная парковка № 37113 «Центр образования № 1491»,2758044,7d59bead-ffda-49da-ac13-22b63e61a103,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Каргопольская улица, дом 13, корпус 2",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.590265,55.864847,"{'coordinates': [37.590265, 55.864847], 'type': 'Point'}","{'coordinates': [37.590265, 55.864847], 'type': 'Point'}"
86,624b10b94174701856b96eb6,104,Велосипедная парковка № 37119 «Школа здоровья № 287»,2758045,d36bdb75-1f4f-49e5-a5fc-c201a6ea088d,Северо-Восточный административный округ,Останкинский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Годовикова, дом 16А",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.632132,55.808702,"{'coordinates': [37.632132, 55.808702], 'type': 'Point'}","{'coordinates': [37.632132, 55.808702], 'type': 'Point'}"
87,624b10b94174701856b96eb7,331,Велосипедная парковка № 37121 «Школа здоровья № 1099»,2758046,45ddeae5-8416-4416-9f45-1211d2ee3343,Северо-Восточный административный округ,Ярославский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Ротерта, дом 5",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.723635,55.874079,"{'coordinates': [37.723635, 55.874079], 'type': 'Point'}","{'coordinates': [37.723635, 55.874079], 'type': 'Point'}"
88,624b10b94174701856b96eb8,409,Велосипедная парковка № 37125 «Гимназия № 1518» (1),2758047,693607a1-f9cb-4af4-bc24-eb66ecb492d1,Северо-Восточный административный округ,Останкинский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"проспект Мира, дом 87",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.634567,55.803641,"{'coordinates': [37.634567, 55.803641], 'type': 'Point'}","{'coordinates': [37.634567, 55.803641], 'type': 'Point'}"
89,624b10b94174701856b96ec1,110,Велосипедная парковка № 37129 «Гимназия № 1531 Лингвистическая»,2758061,73066db2-6f88-4137-bf4c-9462d71bed9d,Северо-Восточный административный округ,Останкинский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Годовикова, дом 4, строение 3",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.633056,55.803541,"{'coordinates': [37.633056, 55.803541], 'type': 'Point'}","{'coordinates': [37.633056, 55.803541], 'type': 'Point'}"
90,624b10b94174701856b96ec2,411,Велосипедная парковка № 37131 «Гимназия № 1539»,2758063,1b4b4874-9d05-4fc2-b38b-dd7bd34e8a0f,Северо-Восточный административный округ,Алексеевский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Староалексеевская улица, дом 1",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.642158,55.810235,"{'coordinates': [37.642158, 55.810235], 'type': 'Point'}","{'coordinates': [37.642158, 55.810235], 'type': 'Point'}"
91,624b10b94174701856b96ec3,419,Велосипедная парковка № 37132 «Гимназия № 1554»,2758064,db4f6670-dd45-4caf-8e3f-d1c503d42068,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Пестеля, дом 9А",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.611783,55.865777,"{'coordinates': [37.611783, 55.865777], 'type': 'Point'}","{'coordinates': [37.611783, 55.865777], 'type': 'Point'}"
92,624b10b94174701856b96ec4,120,Велосипедная парковка № 37139 «Гимназия № 1573»,2758065,bc47b7ad-fd1f-492c-9bef-51ce2deaaebf,Северо-Восточный административный округ,район Лианозово,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Псковская улица, дом 11",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.553273,55.906734,"{'coordinates': [37.553273, 55.906734], 'type': 'Point'}","{'coordinates': [37.553273, 55.906734], 'type': 'Point'}"
93,624b10b94174701856b96ee2,179,Велосипедная парковка № 37145 «Прогимназия № 1819»,2758113,2a3a4077-a99b-4855-98c5-b9d8f811cd47,Северо-Восточный административный округ,район Лианозово,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Абрамцевская улица, дом 24, корпус 2",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.576229,55.904487,"{'coordinates': [37.576229, 55.904487], 'type': 'Point'}","{'coordinates': [37.576229, 55.904487], 'type': 'Point'}"
94,624b10b94174701856b96ee3,336,Велосипедная парковка № 37152 «Специальная начальная школа - детский сад № 1822»,2758115,e28137b5-226a-449c-9e71-100d1516082e,Северо-Восточный административный округ,Бабушкинский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Енисейская улица, дом 31",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.663269,55.873534,"{'coordinates': [37.663269, 55.873534], 'type': 'Point'}","{'coordinates': [37.663269, 55.873534], 'type': 'Point'}"
95,624b10b94174701856b96ee7,161,Велосипедная парковка № 37156 «Школа - интернат № 33»,2758124,8f47cf33-eeb9-412c-af48-07c8ef2a2e8a,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Берёзовая аллея, дом 15Б",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.615695,55.851052,"{'coordinates': [37.615695, 55.851052], 'type': 'Point'}","{'coordinates': [37.615695, 55.851052], 'type': 'Point'}"
96,624b10b94174701856b96ef1,489,Велосипедная парковка № 17002 «метро Алтуфьево» (4),2758184,d990607d-e857-425a-8d2f-231b584396f3,Северо-Восточный административный округ,район Бибирево,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Алтуфьевское шоссе, владение 86а",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.587974,55.897695,"{'coordinates': [37.587974, 55.897695], 'type': 'Point'}","{'coordinates': [37.587974, 55.897695], 'type': 'Point'}"
97,624b10b94174701856b96ef3,500,Велосипедная парковка № 17003 «метро Бабушкинская» (2),2758195,c59b754b-ed50-4dcc-a839-455798395819,Северо-Восточный административный округ,Бабушкинский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Енисейская улица, дом 19, строение 2",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.665272,55.870119,"{'coordinates': [37.665272, 55.870119], 'type': 'Point'}","{'coordinates': [37.665272, 55.870119], 'type': 'Point'}"
98,624b10b94174701856b96ef4,501,Велосипедная парковка № 17003 «метро Бабушкинская» (3),2758196,fbcb057d-bebc-4ca5-b8a5-1f5e1c80f2e7,Северо-Восточный административный округ,Бабушкинский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Енисейская улица, дом 19, строение 2",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.664688,55.870462,"{'coordinates': [37.664688, 55.870462], 'type': 'Point'}","{'coordinates': [37.664688, 55.870462], 'type': 'Point'}"
99,624b10b94174701856b96ef7,544,Велосипедная парковка № 17013 «платформа Лианозово»,2758239,b92e1792-420b-4fbe-9086-4437efd68b93,Северо-Восточный административный округ,район Лианозово,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Лианозовский проезд, владение 1г",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.554048,55.897176,"{'coordinates': [37.554048, 55.897176], 'type': 'Point'}","{'coordinates': [37.554048, 55.897176], 'type': 'Point'}"
100,624b10b94174701856b96efd,633,Велосипедная парковка № 17008 «метро Дмитровская» (1),2758328,53720b9f-9faa-48f2-82f7-6eeeaab512ba,Северо-Восточный административный округ,Бутырский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Бутырская улица, дом 97",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.579443,55.808215,"{'coordinates': [37.579443, 55.808215], 'type': 'Point'}","{'coordinates': [37.579443, 55.808215], 'type': 'Point'}"
101,624b10b94174701856b96f0d,882,Велосипедная парковка № 27003 «Центральная городская деловая библиотека»,14020712,1427867f-dfc9-40e3-a939-43ec82f23b5b,Северо-Восточный административный округ,Алексеевский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Бориса Галушкина, 19 корпус 1",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.661400,55.822488,"{'coordinates': [37.6614, 55.822488], 'type': 'Point'}","{'coordinates': [37.6614, 55.822488], 'type': 'Point'}"
102,624b10b94174701856b96f0e,884,Велосипедная парковка № 27005 «Детская библиотека № 50 ЦБС № 2»,14020714,3c6f13bc-8e49-4355-aafd-f420d88edf29,Северо-Восточный административный округ,район Ростокино,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Проспект Мира, 198 корпус 2",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.662116,55.837273,"{'coordinates': [37.662116, 55.837273], 'type': 'Point'}","{'coordinates': [37.662116, 55.837273], 'type': 'Point'}"
103,624b10b94174701856b96f27,967,Велосипедная парковка № 37052 «Школа № 755 »,14020797,46a3ac9d-c44e-4e37-8bb4-c843854df0ec,Северо-Восточный административный округ,район Бибирево,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Плещеева, 26 А",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.619715,55.888652,"{'coordinates': [37.619715, 55.888652], 'type': 'Point'}","{'coordinates': [37.619715, 55.888652], 'type': 'Point'}"
104,624b10b94174701856b96f28,968,Велосипедная парковка № 37075 «Школа № 1316 »,14020798,f32ee0ff-b0d7-4619-bab6-6781f9d65e94,Северо-Восточный административный округ,район Северное Медведково,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Молодцова, 4, строение 1",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.642443,55.880753,"{'coordinates': [37.642443, 55.880753], 'type': 'Point'}","{'coordinates': [37.642443, 55.880753], 'type': 'Point'}"
105,624b10b94174701856b96f29,969,Велосипедная парковка № 37076 «Школа № 1316 »,14020799,ffdc66e8-7b0a-4c3b-bbcd-10d7bc6b5f56,Северо-Восточный административный округ,район Северное Медведково,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Молодцова, 4, строение 1",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.642443,55.880753,"{'coordinates': [37.642443, 55.880753], 'type': 'Point'}","{'coordinates': [37.642443, 55.880753], 'type': 'Point'}"
106,624b10b94174701856b96f2a,970,Велосипедная парковка № 37083 «Школа № 1412 »,14020800,0fea754f-e984-478a-92d1-d2c2b3ec5cf1,Северо-Восточный административный округ,район Бибирево,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"улица Мурановская, 4А",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.601647,55.891553,"{'coordinates': [37.601647, 55.891553], 'type': 'Point'}","{'coordinates': [37.601647, 55.891553], 'type': 'Point'}"
107,624b10b94174701856b96f2b,972,Велосипедная парковка № 37103 «Центр образования № 1444 »,14020802,cbcce76d-0091-4498-a39a-00de502e7de0,Северо-Восточный административный округ,Лосиноостровский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Анадырский проезд, 51",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.704644,55.879587,"{'coordinates': [37.704644, 55.879587], 'type': 'Point'}","{'coordinates': [37.704644, 55.879587], 'type': 'Point'}"
108,624b10b94174701856b96f4b,787,Велосипедная парковка № 37038 «Школа № 352» (2),14044262,e9524418-248f-4de8-a1fa-c69eb191fa74,Северо-Восточный административный округ,район Ростокино,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Малахитовая улица, дом 15",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.664228,55.831717,"{'coordinates': [37.664228, 55.831717], 'type': 'Point'}","{'coordinates': [37.664228, 55.831717], 'type': 'Point'}"
109,624b10b94174701856b96f4c,1036,Велосипедная парковка № 16008 «платформа Маленковская» (2),14044280,603d9266-7ee9-493d-9514-324756264aa1,Северо-Восточный административный округ,Алексеевский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,«платформа Маленковская»,10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.662132,55.815041,"{'coordinates': [37.662132, 55.815041], 'type': 'Point'}","{'coordinates': [37.662132, 55.815041], 'type': 'Point'}"
110,624b10b94174701856b96f4d,1048,Велосипедная парковка № 37047 «Школа № 751» (2),14044283,7918e805-9016-43ef-a6bf-490604f9f756,Северо-Восточный административный округ,Лосиноостровский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Таймырская улица, дом 5, строение 2",10,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-07'}],37.697449,55.884386,"{'coordinates': [37.697449, 55.884386], 'type': 'Point'}","{'coordinates': [37.697449, 55.884386], 'type': 'Point'}"
111,624b10b94174701856b96f77,1157,Велосипедная парковка № 080146211203,19645671,23886d8e-9933-4d7f-b860-269d7cfd8239,Северо-Восточный административный округ,район Бибирево,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Корнейчука улица, дом 44",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-67'}],37.632472,55.897068,"{'coordinates': [37.632472, 55.897068], 'type': 'Point'}","{'coordinates': [37.632472, 55.897068], 'type': 'Point'}"
112,624b10b94174701856b96f78,1161,Велосипедная парковка № 080146213556,19645675,baccbe7e-a737-4caf-9812-43659993c573,Северо-Восточный административный округ,район Северное Медведково,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Широкая улица, дом 1, корпус1",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-71'}],37.651473,55.888083,"{'coordinates': [37.651473, 55.888083], 'type': 'Point'}","{'coordinates': [37.651473, 55.888083], 'type': 'Point'}"
113,624b10b94174701856b96f79,1162,Велосипедная парковка № 080146113556,19645676,e6157158-0978-4be5-95d3-ac5aaf7a572d,Северо-Восточный административный округ,район Северное Медведково,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Широкая улица, дом 17, корпус 1",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-72'}],37.669430,55.887793,"{'coordinates': [37.66943, 55.887793], 'type': 'Point'}","{'coordinates': [37.66943, 55.887793], 'type': 'Point'}"
114,624b10b94174701856b96f7a,1163,Велосипедная парковка № 080146113643,19645677,8f15f727-ebfd-446a-a14b-d6ea5c4df0ee,Северо-Восточный административный округ,Бутырский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Яблочкова улица, дом 41",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-73'}],37.578802,55.828323,"{'coordinates': [37.578802, 55.828323], 'type': 'Point'}","{'coordinates': [37.578802, 55.828323], 'type': 'Point'}"
115,624b10b94174701856b96f7b,1164,Велосипедная парковка № 080146210052,19645678,c755b1ee-7e28-4b2f-811b-7a0fec665707,Северо-Восточный административный округ,район Лианозово,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Алтуфьевское шоссе, дом 95",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-74'}],37.585873,55.901938,"{'coordinates': [37.585873, 55.901938], 'type': 'Point'}","{'coordinates': [37.585873, 55.901938], 'type': 'Point'}"
116,624b10b94174701856b96f7c,1165,Велосипедная парковка № 080146112513,19645679,e1027278-2d44-467d-acd2-e70f013f3264,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Санникова улица, дом 17, строение 2",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-75'}],37.599245,55.862865,"{'coordinates': [37.599245, 55.862865], 'type': 'Point'}","{'coordinates': [37.599245, 55.862865], 'type': 'Point'}"
117,624b10b94174701856b96f7d,1167,Велосипедная парковка № 080146112396,19645681,1b7832c8-3195-4526-b3ca-711faf9e3183,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Римского-Корсакова улица, дом 16",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-77'}],37.606557,55.873707,"{'coordinates': [37.606557, 55.873707], 'type': 'Point'}","{'coordinates': [37.606557, 55.873707], 'type': 'Point'}"
118,624b10b94174701856b96f7e,1168,Велосипедная парковка № 080146111203,19645682,1a6d4563-6ebb-4ce2-934f-71e55f24d52b,Северо-Восточный административный округ,район Бибирево,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Корнейчука улица, дом 59",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-78'}],37.624578,55.891555,"{'coordinates': [37.624578, 55.891555], 'type': 'Point'}","{'coordinates': [37.624578, 55.891555], 'type': 'Point'}"
119,624b10b94174701856b96f82,1177,Велосипедная парковка № 080146210120,19645691,4caf3987-9030-4862-9dff-78899ed1599e,Северо-Восточный административный округ,Бабушкинский район,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Летчика Бабушкина улица, дом 1, корпус 1",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-87'}],37.670563,55.856195,"{'coordinates': [37.670563, 55.856195], 'type': 'Point'}","{'coordinates': [37.670563, 55.856195], 'type': 'Point'}"
120,624b10b94174701856b96f83,1178,Велосипедная парковка № 080146110024,19645692,7ba4d3aa-e818-4d6d-a63d-8a014dc6210a,Северо-Восточный административный округ,район Лианозово,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Абрамцевская улица, дом 3",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-88'}],37.573752,55.895770,"{'coordinates': [37.573752, 55.89577], 'type': 'Point'}","{'coordinates': [37.573752, 55.89577], 'type': 'Point'}"
121,624b10b94174701856b96f84,1180,Велосипедная парковка № 080146111051,19645694,e46d9e96-a2d5-4548-8234-0d707e4e5553,Северо-Восточный административный округ,район Отрадное,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Каргопольская улица, дом 9",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-90'}],37.589783,55.862267,"{'coordinates': [37.589783, 55.862267], 'type': 'Point'}","{'coordinates': [37.589783, 55.862267], 'type': 'Point'}"
122,624b10b94174701856b96f85,1181,Велосипедная парковка № 080146110126,19645695,86aac213-a9fb-4f76-abb3-5cbaa91585cf,Северо-Восточный административный округ,район Ростокино,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Бажова улица, дом 6",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-91'}],37.660217,55.831618,"{'coordinates': [37.660217, 55.831618], 'type': 'Point'}","{'coordinates': [37.660217, 55.831618], 'type': 'Point'}"
123,624b10b94174701856b96f86,1183,Велосипедная парковка № 080146312911,19645697,c99bcc08-8718-4028-9271-34193018d016,Северо-Восточный административный округ,район Северное Медведково,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,"Тихомирова улица, дом 12, корпус 1",8,ГКУ Центр организации дорожного движения Правительства Москвы,[{'OperationOrganizationPhone': '(495) 361-78-93'}],37.654913,55.885103,"{'coordinates': [37.654913, 55.885103], 'type': 'Point'}","{'coordinates': [37.654913, 55.885103], 'type': 'Point'}"
